"inventory_id","film_id","film_title","release_year","language_id","store_id","last_update"
1482,324,Flintstones Happiness,2006,1,1,2006-02-15 10:09:17.000
1483,324,Flintstones Happiness,2006,1,2,2006-02-15 10:09:17.000
1484,324,Flintstones Happiness,2006,1,2,2006-02-15 10:09:17.000
1485,326,Flying Hook,2006,1,1,2006-02-15 10:09:17.000
1486,326,Flying Hook,2006,1,1,2006-02-15 10:09:17.000
1487,326,Flying Hook,2006,1,2,2006-02-15 10:09:17.000
1488,326,Flying Hook,2006,1,2,2006-02-15 10:09:17.000
1489,326,Flying Hook,2006,1,2,2006-02-15 10:09:17.000
1490,326,Flying Hook,2006,1,2,2006-02-15 10:09:17.000
1491,327,Fool Mockingbird,2006,1,1,2006-02-15 10:09:17.000
1492,327,Fool Mockingbird,2006,1,1,2006-02-15 10:09:17.000
1493,327,Fool Mockingbird,2006,1,1,2006-02-15 10:09:17.000
1494,327,Fool Mockingbird,2006,1,1,2006-02-15 10:09:17.000
1495,327,Fool Mockingbird,2006,1,2,2006-02-15 10:09:17.000
1496,327,Fool Mockingbird,2006,1,2,2006-02-15 10:09:17.000
1497,328,Forever Candidate,2006,1,2,2006-02-15 10:09:17.000
1498,328,Forever Candidate,2006,1,2,2006-02-15 10:09:17.000
1499,328,Forever Candidate,2006,1,2,2006-02-15 10:09:17.000
1500,328,Forever Candidate,2006,1,2,2006-02-15 10:09:17.000
1501,329,Forrest Sons,2006,1,1,2006-02-15 10:09:17.000
1502,329,Forrest Sons,2006,1,1,2006-02-15 10:09:17.000
1503,329,Forrest Sons,2006,1,1,2006-02-15 10:09:17.000
1504,329,Forrest Sons,2006,1,2,2006-02-15 10:09:17.000
1505,329,Forrest Sons,2006,1,2,2006-02-15 10:09:17.000
1506,329,Forrest Sons,2006,1,2,2006-02-15 10:09:17.000
1507,330,Forrester Comancheros,2006,1,1,2006-02-15 10:09:17.000
1508,330,Forrester Comancheros,2006,1,1,2006-02-15 10:09:17.000
1509,330,Forrester Comancheros,2006,1,1,2006-02-15 10:09:17.000
1510,330,Forrester Comancheros,2006,1,1,2006-02-15 10:09:17.000
1511,330,Forrester Comancheros,2006,1,2,2006-02-15 10:09:17.000
1512,330,Forrester Comancheros,2006,1,2,2006-02-15 10:09:17.000
1513,330,Forrester Comancheros,2006,1,2,2006-02-15 10:09:17.000
1514,331,Forward Temple,2006,1,1,2006-02-15 10:09:17.000
1515,331,Forward Temple,2006,1,1,2006-02-15 10:09:17.000
1516,331,Forward Temple,2006,1,1,2006-02-15 10:09:17.000
1517,331,Forward Temple,2006,1,1,2006-02-15 10:09:17.000
1518,331,Forward Temple,2006,1,2,2006-02-15 10:09:17.000
1519,331,Forward Temple,2006,1,2,2006-02-15 10:09:17.000
1520,331,Forward Temple,2006,1,2,2006-02-15 10:09:17.000
1521,331,Forward Temple,2006,1,2,2006-02-15 10:09:17.000
1522,333,Freaky Pocus,2006,1,1,2006-02-15 10:09:17.000
1523,333,Freaky Pocus,2006,1,1,2006-02-15 10:09:17.000
1524,333,Freaky Pocus,2006,1,2,2006-02-15 10:09:17.000
1525,333,Freaky Pocus,2006,1,2,2006-02-15 10:09:17.000
1526,334,Freddy Storm,2006,1,1,2006-02-15 10:09:17.000
1527,334,Freddy Storm,2006,1,1,2006-02-15 10:09:17.000
1528,334,Freddy Storm,2006,1,2,2006-02-15 10:09:17.000
1529,334,Freddy Storm,2006,1,2,2006-02-15 10:09:17.000
1530,334,Freddy Storm,2006,1,2,2006-02-15 10:09:17.000
1531,334,Freddy Storm,2006,1,2,2006-02-15 10:09:17.000
1532,335,Freedom Cleopatra,2006,1,1,2006-02-15 10:09:17.000
1533,335,Freedom Cleopatra,2006,1,1,2006-02-15 10:09:17.000
1534,336,French Holiday,2006,1,1,2006-02-15 10:09:17.000
1535,336,French Holiday,2006,1,1,2006-02-15 10:09:17.000
1536,336,French Holiday,2006,1,1,2006-02-15 10:09:17.000
1537,336,French Holiday,2006,1,2,2006-02-15 10:09:17.000
1538,336,French Holiday,2006,1,2,2006-02-15 10:09:17.000
1539,337,Frida Slipper,2006,1,1,2006-02-15 10:09:17.000
1540,337,Frida Slipper,2006,1,1,2006-02-15 10:09:17.000
1541,337,Frida Slipper,2006,1,2,2006-02-15 10:09:17.000
1542,337,Frida Slipper,2006,1,2,2006-02-15 10:09:17.000
1543,338,Frisco Forrest,2006,1,2,2006-02-15 10:09:17.000
1544,338,Frisco Forrest,2006,1,2,2006-02-15 10:09:17.000
1545,338,Frisco Forrest,2006,1,2,2006-02-15 10:09:17.000
1546,339,Frogmen Breaking,2006,1,2,2006-02-15 10:09:17.000
1547,339,Frogmen Breaking,2006,1,2,2006-02-15 10:09:17.000
1548,339,Frogmen Breaking,2006,1,2,2006-02-15 10:09:17.000
1549,340,Frontier Cabin,2006,1,1,2006-02-15 10:09:17.000
1550,340,Frontier Cabin,2006,1,1,2006-02-15 10:09:17.000
1551,341,Frost Head,2006,1,1,2006-02-15 10:09:17.000
1552,341,Frost Head,2006,1,1,2006-02-15 10:09:17.000
1553,341,Frost Head,2006,1,1,2006-02-15 10:09:17.000
1554,341,Frost Head,2006,1,1,2006-02-15 10:09:17.000
1555,341,Frost Head,2006,1,2,2006-02-15 10:09:17.000
1556,341,Frost Head,2006,1,2,2006-02-15 10:09:17.000
1557,341,Frost Head,2006,1,2,2006-02-15 10:09:17.000
1558,341,Frost Head,2006,1,2,2006-02-15 10:09:17.000
1559,342,Fugitive Maguire,2006,1,1,2006-02-15 10:09:17.000
1560,342,Fugitive Maguire,2006,1,1,2006-02-15 10:09:17.000
1561,342,Fugitive Maguire,2006,1,1,2006-02-15 10:09:17.000
1562,342,Fugitive Maguire,2006,1,1,2006-02-15 10:09:17.000
1563,343,Full Flatliners,2006,1,1,2006-02-15 10:09:17.000
1564,343,Full Flatliners,2006,1,1,2006-02-15 10:09:17.000
1565,344,Fury Murder,2006,1,1,2006-02-15 10:09:17.000
1566,344,Fury Murder,2006,1,1,2006-02-15 10:09:17.000
1567,344,Fury Murder,2006,1,1,2006-02-15 10:09:17.000
1568,344,Fury Murder,2006,1,2,2006-02-15 10:09:17.000
1569,344,Fury Murder,2006,1,2,2006-02-15 10:09:17.000
1570,345,Gables Metropolis,2006,1,1,2006-02-15 10:09:17.000
1571,345,Gables Metropolis,2006,1,1,2006-02-15 10:09:17.000
1572,345,Gables Metropolis,2006,1,1,2006-02-15 10:09:17.000
1573,345,Gables Metropolis,2006,1,2,2006-02-15 10:09:17.000
1574,345,Gables Metropolis,2006,1,2,2006-02-15 10:09:17.000
1575,346,Galaxy Sweethearts,2006,1,1,2006-02-15 10:09:17.000
1576,346,Galaxy Sweethearts,2006,1,1,2006-02-15 10:09:17.000
1577,346,Galaxy Sweethearts,2006,1,2,2006-02-15 10:09:17.000
1578,346,Galaxy Sweethearts,2006,1,2,2006-02-15 10:09:17.000
1579,346,Galaxy Sweethearts,2006,1,2,2006-02-15 10:09:17.000
1580,346,Galaxy Sweethearts,2006,1,2,2006-02-15 10:09:17.000
1581,347,Games Bowfinger,2006,1,1,2006-02-15 10:09:17.000
1582,347,Games Bowfinger,2006,1,1,2006-02-15 10:09:17.000
1583,347,Games Bowfinger,2006,1,1,2006-02-15 10:09:17.000
1584,347,Games Bowfinger,2006,1,1,2006-02-15 10:09:17.000
1585,348,Gandhi Kwai,2006,1,2,2006-02-15 10:09:17.000
1586,348,Gandhi Kwai,2006,1,2,2006-02-15 10:09:17.000
1587,348,Gandhi Kwai,2006,1,2,2006-02-15 10:09:17.000
1588,348,Gandhi Kwai,2006,1,2,2006-02-15 10:09:17.000
1589,349,Gangs Pride,2006,1,1,2006-02-15 10:09:17.000
1590,349,Gangs Pride,2006,1,1,2006-02-15 10:09:17.000
1591,349,Gangs Pride,2006,1,1,2006-02-15 10:09:17.000
1592,349,Gangs Pride,2006,1,1,2006-02-15 10:09:17.000
1593,349,Gangs Pride,2006,1,2,2006-02-15 10:09:17.000
1594,349,Gangs Pride,2006,1,2,2006-02-15 10:09:17.000
1595,349,Gangs Pride,2006,1,2,2006-02-15 10:09:17.000
1596,350,Garden Island,2006,1,1,2006-02-15 10:09:17.000
1597,350,Garden Island,2006,1,1,2006-02-15 10:09:17.000
1598,350,Garden Island,2006,1,1,2006-02-15 10:09:17.000
1599,350,Garden Island,2006,1,1,2006-02-15 10:09:17.000
1600,350,Garden Island,2006,1,2,2006-02-15 10:09:17.000
1601,350,Garden Island,2006,1,2,2006-02-15 10:09:17.000
1602,350,Garden Island,2006,1,2,2006-02-15 10:09:17.000
1603,350,Garden Island,2006,1,2,2006-02-15 10:09:17.000
1604,351,Gaslight Crusade,2006,1,1,2006-02-15 10:09:17.000
1605,351,Gaslight Crusade,2006,1,1,2006-02-15 10:09:17.000
1606,351,Gaslight Crusade,2006,1,1,2006-02-15 10:09:17.000
1607,351,Gaslight Crusade,2006,1,2,2006-02-15 10:09:17.000
1608,351,Gaslight Crusade,2006,1,2,2006-02-15 10:09:17.000
1609,351,Gaslight Crusade,2006,1,2,2006-02-15 10:09:17.000
1610,352,Gathering Calendar,2006,1,2,2006-02-15 10:09:17.000
1611,352,Gathering Calendar,2006,1,2,2006-02-15 10:09:17.000
1612,352,Gathering Calendar,2006,1,2,2006-02-15 10:09:17.000
1613,352,Gathering Calendar,2006,1,2,2006-02-15 10:09:17.000
1614,353,Gentlemen Stage,2006,1,1,2006-02-15 10:09:17.000
1615,353,Gentlemen Stage,2006,1,1,2006-02-15 10:09:17.000
1616,353,Gentlemen Stage,2006,1,2,2006-02-15 10:09:17.000
1617,353,Gentlemen Stage,2006,1,2,2006-02-15 10:09:17.000
1618,353,Gentlemen Stage,2006,1,2,2006-02-15 10:09:17.000
1619,353,Gentlemen Stage,2006,1,2,2006-02-15 10:09:17.000
1620,354,Ghost Groundhog,2006,1,1,2006-02-15 10:09:17.000
1621,354,Ghost Groundhog,2006,1,1,2006-02-15 10:09:17.000
1622,354,Ghost Groundhog,2006,1,1,2006-02-15 10:09:17.000
1623,354,Ghost Groundhog,2006,1,2,2006-02-15 10:09:17.000
1624,354,Ghost Groundhog,2006,1,2,2006-02-15 10:09:17.000
1625,355,Ghostbusters Elf,2006,1,2,2006-02-15 10:09:17.000
1626,355,Ghostbusters Elf,2006,1,2,2006-02-15 10:09:17.000
1627,356,Giant Troopers,2006,1,1,2006-02-15 10:09:17.000
1628,356,Giant Troopers,2006,1,1,2006-02-15 10:09:17.000
1629,356,Giant Troopers,2006,1,1,2006-02-15 10:09:17.000
1630,356,Giant Troopers,2006,1,1,2006-02-15 10:09:17.000
1631,356,Giant Troopers,2006,1,2,2006-02-15 10:09:17.000
1632,356,Giant Troopers,2006,1,2,2006-02-15 10:09:17.000
1633,356,Giant Troopers,2006,1,2,2006-02-15 10:09:17.000
1634,356,Giant Troopers,2006,1,2,2006-02-15 10:09:17.000
1635,357,Gilbert Pelican,2006,1,2,2006-02-15 10:09:17.000
1636,357,Gilbert Pelican,2006,1,2,2006-02-15 10:09:17.000
1637,357,Gilbert Pelican,2006,1,2,2006-02-15 10:09:17.000
1638,357,Gilbert Pelican,2006,1,2,2006-02-15 10:09:17.000
1639,358,Gilmore Boiled,2006,1,1,2006-02-15 10:09:17.000
1640,358,Gilmore Boiled,2006,1,1,2006-02-15 10:09:17.000
1641,358,Gilmore Boiled,2006,1,1,2006-02-15 10:09:17.000
1642,358,Gilmore Boiled,2006,1,1,2006-02-15 10:09:17.000
1643,358,Gilmore Boiled,2006,1,2,2006-02-15 10:09:17.000
1644,358,Gilmore Boiled,2006,1,2,2006-02-15 10:09:17.000
1645,358,Gilmore Boiled,2006,1,2,2006-02-15 10:09:17.000
1646,358,Gilmore Boiled,2006,1,2,2006-02-15 10:09:17.000
1647,360,Glass Dying,2006,1,1,2006-02-15 10:09:17.000
1648,360,Glass Dying,2006,1,1,2006-02-15 10:09:17.000
1649,360,Glass Dying,2006,1,1,2006-02-15 10:09:17.000
1650,360,Glass Dying,2006,1,1,2006-02-15 10:09:17.000
1651,361,Gleaming Jawbreaker,2006,1,1,2006-02-15 10:09:17.000
1652,361,Gleaming Jawbreaker,2006,1,1,2006-02-15 10:09:17.000
1653,361,Gleaming Jawbreaker,2006,1,1,2006-02-15 10:09:17.000
1654,361,Gleaming Jawbreaker,2006,1,1,2006-02-15 10:09:17.000
1655,361,Gleaming Jawbreaker,2006,1,2,2006-02-15 10:09:17.000
1656,361,Gleaming Jawbreaker,2006,1,2,2006-02-15 10:09:17.000
1657,361,Gleaming Jawbreaker,2006,1,2,2006-02-15 10:09:17.000
1658,361,Gleaming Jawbreaker,2006,1,2,2006-02-15 10:09:17.000
1659,362,Glory Tracy,2006,1,1,2006-02-15 10:09:17.000
1660,362,Glory Tracy,2006,1,1,2006-02-15 10:09:17.000
1661,363,Go Purple,2006,1,1,2006-02-15 10:09:17.000
1662,363,Go Purple,2006,1,1,2006-02-15 10:09:17.000
1663,363,Go Purple,2006,1,1,2006-02-15 10:09:17.000
1664,363,Go Purple,2006,1,2,2006-02-15 10:09:17.000
1665,363,Go Purple,2006,1,2,2006-02-15 10:09:17.000
1666,363,Go Purple,2006,1,2,2006-02-15 10:09:17.000
1667,364,Godfather Diary,2006,1,1,2006-02-15 10:09:17.000
1668,364,Godfather Diary,2006,1,1,2006-02-15 10:09:17.000
1669,364,Godfather Diary,2006,1,1,2006-02-15 10:09:17.000
1670,365,Gold River,2006,1,1,2006-02-15 10:09:17.000
1671,365,Gold River,2006,1,1,2006-02-15 10:09:17.000
1672,365,Gold River,2006,1,2,2006-02-15 10:09:17.000
1673,365,Gold River,2006,1,2,2006-02-15 10:09:17.000
1674,366,Goldfinger Sensibility,2006,1,1,2006-02-15 10:09:17.000
1675,366,Goldfinger Sensibility,2006,1,1,2006-02-15 10:09:17.000
1676,366,Goldfinger Sensibility,2006,1,1,2006-02-15 10:09:17.000
1677,366,Goldfinger Sensibility,2006,1,1,2006-02-15 10:09:17.000
1678,366,Goldfinger Sensibility,2006,1,2,2006-02-15 10:09:17.000
1679,366,Goldfinger Sensibility,2006,1,2,2006-02-15 10:09:17.000
1680,366,Goldfinger Sensibility,2006,1,2,2006-02-15 10:09:17.000
1681,367,Goldmine Tycoon,2006,1,1,2006-02-15 10:09:17.000
1682,367,Goldmine Tycoon,2006,1,1,2006-02-15 10:09:17.000
1683,367,Goldmine Tycoon,2006,1,1,2006-02-15 10:09:17.000
1684,367,Goldmine Tycoon,2006,1,1,2006-02-15 10:09:17.000
1685,367,Goldmine Tycoon,2006,1,2,2006-02-15 10:09:17.000
1686,367,Goldmine Tycoon,2006,1,2,2006-02-15 10:09:17.000
1687,367,Goldmine Tycoon,2006,1,2,2006-02-15 10:09:17.000
1688,368,Gone Trouble,2006,1,1,2006-02-15 10:09:17.000
1689,368,Gone Trouble,2006,1,1,2006-02-15 10:09:17.000
1690,369,Goodfellas Salute,2006,1,1,2006-02-15 10:09:17.000
1691,369,Goodfellas Salute,2006,1,1,2006-02-15 10:09:17.000
1692,369,Goodfellas Salute,2006,1,1,2006-02-15 10:09:17.000
1693,369,Goodfellas Salute,2006,1,1,2006-02-15 10:09:17.000
1694,369,Goodfellas Salute,2006,1,2,2006-02-15 10:09:17.000
1695,369,Goodfellas Salute,2006,1,2,2006-02-15 10:09:17.000
1696,369,Goodfellas Salute,2006,1,2,2006-02-15 10:09:17.000
1697,369,Goodfellas Salute,2006,1,2,2006-02-15 10:09:17.000
1698,370,Gorgeous Bingo,2006,1,1,2006-02-15 10:09:17.000
1699,370,Gorgeous Bingo,2006,1,1,2006-02-15 10:09:17.000
1700,370,Gorgeous Bingo,2006,1,1,2006-02-15 10:09:17.000
1701,370,Gorgeous Bingo,2006,1,2,2006-02-15 10:09:17.000
1702,370,Gorgeous Bingo,2006,1,2,2006-02-15 10:09:17.000
1703,371,Gosford Donnie,2006,1,1,2006-02-15 10:09:17.000
1704,371,Gosford Donnie,2006,1,1,2006-02-15 10:09:17.000
1705,371,Gosford Donnie,2006,1,1,2006-02-15 10:09:17.000
1706,372,Graceland Dynamite,2006,1,1,2006-02-15 10:09:17.000
1707,372,Graceland Dynamite,2006,1,1,2006-02-15 10:09:17.000
1708,373,Graduate Lord,2006,1,1,2006-02-15 10:09:17.000
1709,373,Graduate Lord,2006,1,1,2006-02-15 10:09:17.000
1710,373,Graduate Lord,2006,1,1,2006-02-15 10:09:17.000
1711,373,Graduate Lord,2006,1,2,2006-02-15 10:09:17.000
1712,373,Graduate Lord,2006,1,2,2006-02-15 10:09:17.000
1713,374,Graffiti Love,2006,1,1,2006-02-15 10:09:17.000
1714,374,Graffiti Love,2006,1,1,2006-02-15 10:09:17.000
1715,374,Graffiti Love,2006,1,1,2006-02-15 10:09:17.000
1716,374,Graffiti Love,2006,1,2,2006-02-15 10:09:17.000
1717,374,Graffiti Love,2006,1,2,2006-02-15 10:09:17.000
1718,374,Graffiti Love,2006,1,2,2006-02-15 10:09:17.000
1719,374,Graffiti Love,2006,1,2,2006-02-15 10:09:17.000
1720,375,Grail Frankenstein,2006,1,1,2006-02-15 10:09:17.000
1721,375,Grail Frankenstein,2006,1,1,2006-02-15 10:09:17.000
1722,376,Grapes Fury,2006,1,1,2006-02-15 10:09:17.000
1723,376,Grapes Fury,2006,1,1,2006-02-15 10:09:17.000
1724,376,Grapes Fury,2006,1,1,2006-02-15 10:09:17.000
1725,376,Grapes Fury,2006,1,1,2006-02-15 10:09:17.000
1726,376,Grapes Fury,2006,1,2,2006-02-15 10:09:17.000
1727,376,Grapes Fury,2006,1,2,2006-02-15 10:09:17.000
1728,376,Grapes Fury,2006,1,2,2006-02-15 10:09:17.000
1729,377,Grease Youth,2006,1,1,2006-02-15 10:09:17.000
1730,377,Grease Youth,2006,1,1,2006-02-15 10:09:17.000
1731,377,Grease Youth,2006,1,1,2006-02-15 10:09:17.000
1732,377,Grease Youth,2006,1,2,2006-02-15 10:09:17.000
1733,377,Grease Youth,2006,1,2,2006-02-15 10:09:17.000
1734,377,Grease Youth,2006,1,2,2006-02-15 10:09:17.000
1735,378,Greatest North,2006,1,1,2006-02-15 10:09:17.000
1736,378,Greatest North,2006,1,1,2006-02-15 10:09:17.000
1737,378,Greatest North,2006,1,1,2006-02-15 10:09:17.000
1738,378,Greatest North,2006,1,1,2006-02-15 10:09:17.000
1739,378,Greatest North,2006,1,2,2006-02-15 10:09:17.000
1740,378,Greatest North,2006,1,2,2006-02-15 10:09:17.000
1741,378,Greatest North,2006,1,2,2006-02-15 10:09:17.000
1742,378,Greatest North,2006,1,2,2006-02-15 10:09:17.000
1743,379,Greedy Roots,2006,1,2,2006-02-15 10:09:17.000
1744,379,Greedy Roots,2006,1,2,2006-02-15 10:09:17.000
1745,379,Greedy Roots,2006,1,2,2006-02-15 10:09:17.000
1746,379,Greedy Roots,2006,1,2,2006-02-15 10:09:17.000
1747,380,Greek Everyone,2006,1,1,2006-02-15 10:09:17.000
1748,380,Greek Everyone,2006,1,1,2006-02-15 10:09:17.000
1749,380,Greek Everyone,2006,1,2,2006-02-15 10:09:17.000
1750,380,Greek Everyone,2006,1,2,2006-02-15 10:09:17.000
1751,380,Greek Everyone,2006,1,2,2006-02-15 10:09:17.000
1752,381,Grinch Massage,2006,1,1,2006-02-15 10:09:17.000
1753,381,Grinch Massage,2006,1,1,2006-02-15 10:09:17.000
1754,381,Grinch Massage,2006,1,2,2006-02-15 10:09:17.000
1755,381,Grinch Massage,2006,1,2,2006-02-15 10:09:17.000
1756,381,Grinch Massage,2006,1,2,2006-02-15 10:09:17.000
1757,382,Grit Clockwork,2006,1,1,2006-02-15 10:09:17.000
1758,382,Grit Clockwork,2006,1,1,2006-02-15 10:09:17.000
1759,382,Grit Clockwork,2006,1,1,2006-02-15 10:09:17.000
1760,382,Grit Clockwork,2006,1,1,2006-02-15 10:09:17.000
1761,382,Grit Clockwork,2006,1,2,2006-02-15 10:09:17.000
1762,382,Grit Clockwork,2006,1,2,2006-02-15 10:09:17.000
1763,382,Grit Clockwork,2006,1,2,2006-02-15 10:09:17.000
1764,382,Grit Clockwork,2006,1,2,2006-02-15 10:09:17.000
1765,383,Groove Fiction,2006,1,1,2006-02-15 10:09:17.000
1766,383,Groove Fiction,2006,1,1,2006-02-15 10:09:17.000
1767,383,Groove Fiction,2006,1,1,2006-02-15 10:09:17.000
1768,383,Groove Fiction,2006,1,2,2006-02-15 10:09:17.000
1769,383,Groove Fiction,2006,1,2,2006-02-15 10:09:17.000
1770,384,Grosse Wonderful,2006,1,2,2006-02-15 10:09:17.000
1771,384,Grosse Wonderful,2006,1,2,2006-02-15 10:09:17.000
1772,384,Grosse Wonderful,2006,1,2,2006-02-15 10:09:17.000
1773,385,Groundhog Uncut,2006,1,1,2006-02-15 10:09:17.000
1774,385,Groundhog Uncut,2006,1,1,2006-02-15 10:09:17.000
1775,385,Groundhog Uncut,2006,1,2,2006-02-15 10:09:17.000
1776,385,Groundhog Uncut,2006,1,2,2006-02-15 10:09:17.000
1777,385,Groundhog Uncut,2006,1,2,2006-02-15 10:09:17.000
1778,387,Gun Bonnie,2006,1,1,2006-02-15 10:09:17.000
1779,387,Gun Bonnie,2006,1,1,2006-02-15 10:09:17.000
1780,387,Gun Bonnie,2006,1,1,2006-02-15 10:09:17.000
1781,387,Gun Bonnie,2006,1,2,2006-02-15 10:09:17.000
1782,387,Gun Bonnie,2006,1,2,2006-02-15 10:09:17.000
1783,387,Gun Bonnie,2006,1,2,2006-02-15 10:09:17.000
1784,388,Gunfight Moon,2006,1,1,2006-02-15 10:09:17.000
1785,388,Gunfight Moon,2006,1,1,2006-02-15 10:09:17.000
1786,388,Gunfight Moon,2006,1,1,2006-02-15 10:09:17.000
1787,388,Gunfight Moon,2006,1,2,2006-02-15 10:09:17.000
1788,388,Gunfight Moon,2006,1,2,2006-02-15 10:09:17.000
1789,388,Gunfight Moon,2006,1,2,2006-02-15 10:09:17.000
1790,389,Gunfighter Mussolini,2006,1,1,2006-02-15 10:09:17.000
1791,389,Gunfighter Mussolini,2006,1,1,2006-02-15 10:09:17.000
1792,389,Gunfighter Mussolini,2006,1,2,2006-02-15 10:09:17.000
1793,389,Gunfighter Mussolini,2006,1,2,2006-02-15 10:09:17.000
1794,390,Guys Falcon,2006,1,1,2006-02-15 10:09:17.000
1795,390,Guys Falcon,2006,1,1,2006-02-15 10:09:17.000
1796,390,Guys Falcon,2006,1,1,2006-02-15 10:09:17.000
1797,391,Half Outfield,2006,1,1,2006-02-15 10:09:17.000
1798,391,Half Outfield,2006,1,1,2006-02-15 10:09:17.000
1799,391,Half Outfield,2006,1,1,2006-02-15 10:09:17.000
1800,391,Half Outfield,2006,1,1,2006-02-15 10:09:17.000
1801,391,Half Outfield,2006,1,2,2006-02-15 10:09:17.000
1802,391,Half Outfield,2006,1,2,2006-02-15 10:09:17.000
1803,391,Half Outfield,2006,1,2,2006-02-15 10:09:17.000
1804,392,Hall Cassidy,2006,1,1,2006-02-15 10:09:17.000
1805,392,Hall Cassidy,2006,1,1,2006-02-15 10:09:17.000
1806,392,Hall Cassidy,2006,1,1,2006-02-15 10:09:17.000
1807,392,Hall Cassidy,2006,1,1,2006-02-15 10:09:17.000
1808,392,Hall Cassidy,2006,1,2,2006-02-15 10:09:17.000
1809,392,Hall Cassidy,2006,1,2,2006-02-15 10:09:17.000
1810,393,Halloween Nuts,2006,1,1,2006-02-15 10:09:17.000
1811,393,Halloween Nuts,2006,1,1,2006-02-15 10:09:17.000
1812,394,Hamlet Wisdom,2006,1,1,2006-02-15 10:09:17.000
1813,394,Hamlet Wisdom,2006,1,1,2006-02-15 10:09:17.000
1814,394,Hamlet Wisdom,2006,1,1,2006-02-15 10:09:17.000
1815,394,Hamlet Wisdom,2006,1,1,2006-02-15 10:09:17.000
1816,395,Handicap Boondock,2006,1,1,2006-02-15 10:09:17.000
1817,395,Handicap Boondock,2006,1,1,2006-02-15 10:09:17.000
1818,395,Handicap Boondock,2006,1,1,2006-02-15 10:09:17.000
1819,395,Handicap Boondock,2006,1,2,2006-02-15 10:09:17.000
1820,395,Handicap Boondock,2006,1,2,2006-02-15 10:09:17.000
1821,395,Handicap Boondock,2006,1,2,2006-02-15 10:09:17.000
1822,396,Hanging Deep,2006,1,2,2006-02-15 10:09:17.000
1823,396,Hanging Deep,2006,1,2,2006-02-15 10:09:17.000
1824,396,Hanging Deep,2006,1,2,2006-02-15 10:09:17.000
1825,396,Hanging Deep,2006,1,2,2006-02-15 10:09:17.000
1826,397,Hanky October,2006,1,1,2006-02-15 10:09:17.000
1827,397,Hanky October,2006,1,1,2006-02-15 10:09:17.000
1828,397,Hanky October,2006,1,1,2006-02-15 10:09:17.000
1829,397,Hanky October,2006,1,2,2006-02-15 10:09:17.000
1830,397,Hanky October,2006,1,2,2006-02-15 10:09:17.000
1831,397,Hanky October,2006,1,2,2006-02-15 10:09:17.000
1832,397,Hanky October,2006,1,2,2006-02-15 10:09:17.000
1833,398,Hanover Galaxy,2006,1,2,2006-02-15 10:09:17.000
1834,398,Hanover Galaxy,2006,1,2,2006-02-15 10:09:17.000
1835,398,Hanover Galaxy,2006,1,2,2006-02-15 10:09:17.000
1836,398,Hanover Galaxy,2006,1,2,2006-02-15 10:09:17.000
1837,399,Happiness United,2006,1,2,2006-02-15 10:09:17.000
1838,399,Happiness United,2006,1,2,2006-02-15 10:09:17.000
1839,400,Hardly Robbers,2006,1,1,2006-02-15 10:09:17.000
1840,400,Hardly Robbers,2006,1,1,2006-02-15 10:09:17.000
1841,401,Harold French,2006,1,1,2006-02-15 10:09:17.000
1842,401,Harold French,2006,1,1,2006-02-15 10:09:17.000
1843,402,Harper Dying,2006,1,1,2006-02-15 10:09:17.000
1844,402,Harper Dying,2006,1,1,2006-02-15 10:09:17.000
1845,402,Harper Dying,2006,1,1,2006-02-15 10:09:17.000
1846,402,Harper Dying,2006,1,2,2006-02-15 10:09:17.000
1847,402,Harper Dying,2006,1,2,2006-02-15 10:09:17.000
1848,402,Harper Dying,2006,1,2,2006-02-15 10:09:17.000
1849,403,Harry Idaho,2006,1,1,2006-02-15 10:09:17.000
1850,403,Harry Idaho,2006,1,1,2006-02-15 10:09:17.000
1851,403,Harry Idaho,2006,1,1,2006-02-15 10:09:17.000
1852,403,Harry Idaho,2006,1,1,2006-02-15 10:09:17.000
1853,403,Harry Idaho,2006,1,2,2006-02-15 10:09:17.000
1854,403,Harry Idaho,2006,1,2,2006-02-15 10:09:17.000
1855,403,Harry Idaho,2006,1,2,2006-02-15 10:09:17.000
1856,403,Harry Idaho,2006,1,2,2006-02-15 10:09:17.000
1857,405,Haunted Antitrust,2006,1,2,2006-02-15 10:09:17.000
1858,405,Haunted Antitrust,2006,1,2,2006-02-15 10:09:17.000
1859,406,Haunting Pianist,2006,1,1,2006-02-15 10:09:17.000
1860,406,Haunting Pianist,2006,1,1,2006-02-15 10:09:17.000
1861,406,Haunting Pianist,2006,1,2,2006-02-15 10:09:17.000
